datetime,SPY,cash,commission,total,returns,equity_curve,drawdown
2007-10-26,0.0,100098.57830000021,353.6000000000018,100098.57830000021,-1.2987028776501042e-05,1.0009857830000037,0.007513405999999279
2007-10-29,0.0,100098.57830000021,353.6000000000018,100098.57830000021,0.0,1.0009857830000037,0.007513405999999279
2007-10-30,11341.426800000001,88676.56680000022,354.9000000000018,100017.99360000022,-0.0008050533920519465,1.0001799360000039,0.008319252999999138
2007-10-31,0.0,100016.69360000022,356.2000000000018,100016.69360000022,-1.299766125284485e-05,1.0001669360000038,0.008332252999999179
2007-11-01,0.0,100016.69360000022,356.2000000000018,100016.69360000022,0.0,1.0001669360000038,0.008332252999999179
2007-11-02,0.0,100016.69360000022,356.2000000000018,100016.69360000022,0.0,1.0001669360000038,0.008332252999999179
2007-11-05,11118.394499999999,88811.78640000022,357.5000000000018,99930.18090000021,-0.000864982603264175,0.9993018090000038,0.009197379999999256
2007-11-06,0.0,99928.88090000022,358.80000000000183,99928.88090000022,-1.3009082824422258e-05,0.9992888090000038,0.009210379999999185
2007-11-07,0.0,99928.88090000022,358.80000000000183,99928.88090000022,0.0,0.9992888090000038,0.009210379999999185
2007-11-08,0.0,99928.88090000022,358.80000000000183,99928.88090000022,0.0,0.9992888090000038,0.009210379999999185
2007-11-09,10754.570800000001,89023.33060000022,360.10000000000184,99777.90140000022,-0.001510869516802571,0.9977790140000038,0.010720174999999221
2007-11-12,0.0,99776.60140000022,361.40000000000185,99776.60140000022,-1.3028937086878578e-05,0.9977660140000038,0.010733174999999262
2007-11-13,10972.419,89127.43150000021,362.70000000000186,100099.8505000002,0.0032397285081309235,1.0009985050000036,0.007500683999999369
2007-11-14,0.0,100098.55050000022,364.0000000000019,100098.55050000022,-1.2987032383060537e-05,1.0009855050000038,0.007513683999999188
2007-11-15,10784.2094,89155.21710000021,365.3000000000019,99939.4265000002,-0.0015896733689466647,0.9993942650000037,0.009104923999999293
2007-11-16,0.0,99938.12650000022,366.6000000000019,99938.12650000022,-1.3007879327675553e-05,0.9993812650000038,0.009117923999999222
2007-11-19,10652.3155,89134.08980000022,367.9000000000019,99786.40530000022,-0.001518151333365192,0.9978640530000038,0.010635135999999212
2007-11-20,0.0,99785.10530000023,369.2000000000019,99785.10530000023,-1.3027826747391558e-05,0.9978510530000039,0.010648135999999142
2007-11-21,0.0,99785.10530000023,369.2000000000019,99785.10530000023,0.0,0.9978510530000039,0.010648135999999142
2007-11-23,0.0,99785.10530000023,369.2000000000019,99785.10530000023,0.0,0.9978510530000039,0.010648135999999142
2007-11-26,0.0,99785.10530000023,369.2000000000019,99785.10530000023,0.0,0.9978510530000039,0.010648135999999142
2007-11-27,0.0,99785.10530000023,369.2000000000019,99785.10530000023,0.0,0.9978510530000039,0.010648135999999142
2007-11-28,0.0,99785.10530000023,369.2000000000019,99785.10530000023,0.0,0.9978510530000039,0.010648135999999142
2007-11-29,0.0,99785.10530000023,369.2000000000019,99785.10530000023,0.0,0.9978510530000039,0.010648135999999142
2007-11-30,11015.3954,88878.07100000023,370.50000000000193,99893.46640000022,0.0010859446374706927,0.9989346640000037,0.009564524999999269
2007-12-03,0.0,99892.16640000023,371.80000000000194,99892.16640000023,-1.3013864137878528e-05,0.9989216640000038,0.009577524999999198
2007-12-04,0.0,99892.16640000023,371.80000000000194,99892.16640000023,0.0,0.9989216640000038,0.009577524999999198
2007-12-05,11026.5137,89045.89800000023,373.10000000000196,100072.41170000023,0.001804398748128433,1.0007241170000039,0.007775071999999161
2007-12-06,0.0,100071.11170000024,374.40000000000197,100071.11170000024,-1.2990593290407304e-05,1.000711117000004,0.00778807199999898
2007-12-07,11182.1175,88885.47180000025,375.700000000002,100067.58930000025,-3.519896941428513e-05,1.0006758930000041,0.00782329599999887
2007-12-10,11268.8103,88885.47180000025,375.700000000002,100154.28210000024,0.000866342445205559,1.0015428210000041,0.00695636799999888
2007-12-11,0.0,100152.98210000024,377.000000000002,100152.98210000024,-1.2979974223226165e-05,1.001529821000004,0.006969367999998921
2007-12-12,0.0,100152.98210000024,377.000000000002,100152.98210000024,0.0,1.001529821000004,0.006969367999998921
2007-12-13,11045.0378,89083.67980000025,378.300000000002,100128.71760000025,-0.00024227436359069987,1.0012871760000042,0.007212012999998851
2007-12-14,10904.988899999998,89083.67980000025,378.300000000002,99988.66870000024,-0.0013986886415492394,0.999886687000004,0.008612501999998967
2007-12-17,0.0,99987.36870000024,379.600000000002,99987.36870000024,-1.3001473236018413e-05,0.999873687000004,0.008625501999999008
2007-12-18,10809.407000000001,89236.68520000024,380.900000000002,100046.09220000025,0.000587309184785223,1.0004609220000042,0.008038266999998767
2007-12-19,10809.407000000001,89236.68520000024,380.900000000002,100046.09220000025,0.0,1.0004609220000042,0.008038266999998767
2007-12-20,10877.5749,89236.68520000024,380.900000000002,100114.26010000025,0.0006813649439072478,1.0011426010000042,0.0073565879999988315
2007-12-21,0.0,100112.96010000024,382.20000000000203,100112.96010000024,-1.2985163139633826e-05,1.0011296010000041,0.007369587999998872
2007-12-24,0.0,100112.96010000024,382.20000000000203,100112.96010000024,0.0,1.0011296010000041,0.007369587999998872
2007-12-26,11140.1535,88995.34390000024,383.50000000000205,100135.49740000024,0.00022511870568497905,1.0013549740000043,0.0071442149999987326
2007-12-27,11000.1076,88995.34390000024,383.50000000000205,99995.45150000024,-0.0013985639821667561,0.9999545150000043,0.008544673999998698
2007-12-28,0.0,99994.15150000024,384.80000000000206,99994.15150000024,-1.3000591331913114e-05,0.9999415150000043,0.008557673999998738
2007-12-31,10891.3567,89020.29820000024,386.10000000000207,99911.65490000024,-0.000825014250958489,0.9991165490000042,0.009382639999998776
2008-01-02,0.0,99910.35490000024,387.4000000000021,99910.35490000024,-1.3011495018311336e-05,0.9991035490000042,0.009395639999998817
2008-01-03,10790.788999999999,89113.04890000024,388.7000000000021,99903.83790000025,-6.522847413081845e-05,0.9990383790000043,0.009460809999998765
2008-01-04,10526.346599999999,89113.04890000024,388.7000000000021,99639.39550000025,-0.002646969381343456,0.9963939550000043,0.012105233999998743
2008-01-07,0.0,99638.09550000024,390.0000000000021,99638.09550000024,-1.3047048243119974e-05,0.9963809550000042,0.012118233999998784
2008-01-08,10347.5685,89119.38670000025,391.3000000000021,99466.95520000024,-0.0017176191409640218,0.9946695520000042,0.01382963699999884
2008-01-09,0.0,99465.65520000026,392.6000000000021,99465.65520000026,-1.3069667181175859e-05,0.9946565520000042,0.01384263699999877
2008-01-10,0.0,99465.65520000026,392.6000000000021,99465.65520000026,0.0,0.9946565520000042,0.01384263699999877
2008-01-11,10439.9391,88939.50020000026,393.90000000000214,99379.43930000026,-0.0008667906507692225,0.9937943930000043,0.014704795999998743
2008-01-14,0.0,99378.13930000026,395.20000000000215,99378.13930000026,-1.3081176641338566e-05,0.9937813930000042,0.014717795999998784
2008-01-15,0.0,99378.13930000026,395.20000000000215,99378.13930000026,0.0,0.9937813930000042,0.014717795999998784
2008-01-16,0.0,99378.13930000026,395.20000000000215,99378.13930000026,0.0,0.9937813930000042,0.014717795999998784
2008-01-17,9939.357,89173.03990000027,396.50000000000216,99112.39690000027,-0.0026740528839825917,0.9911239690000043,0.017375219999998692
2008-01-18,0.0,99111.09690000027,397.80000000000217,99111.09690000027,-1.311642176626826e-05,0.9911109690000043,0.017388219999998733
2008-01-22,9737.487000000001,89272.49140000026,399.1000000000022,99009.97840000025,-0.001020254070056681,0.9900997840000042,0.018399404999998814
2008-01-23,9971.389000000001,89272.49140000026,399.1000000000022,99243.88040000026,0.002362408352974743,0.9924388040000043,0.016060384999998734
2008-01-24,0.0,99242.58040000027,400.4000000000022,99242.58040000027,-1.3099044442355101e-05,0.9924258040000044,0.016073384999998663
2008-01-25,9910.3058,89185.71700000027,401.7000000000022,99096.02280000027,-0.0014767612793752383,0.9909602280000043,0.017538960999998743
2008-01-28,0.0,99094.72280000027,403.0000000000022,99094.72280000027,-1.3118589054061935e-05,0.9909472280000042,0.017551960999998784
2008-01-29,0.0,99094.72280000027,403.0000000000022,99094.72280000027,0.0,0.9909472280000042,0.017551960999998784
2008-01-30,10049.6017,88969.32380000026,404.3000000000022,99018.92550000026,-0.0007648974421472499,0.9901892550000041,0.018309933999998917
2008-01-31,0.0,99017.62550000026,405.60000000000224,99017.62550000026,-1.312880334181088e-05,0.9901762550000041,0.018322933999998958
2008-02-01,0.0,99017.62550000026,405.60000000000224,99017.62550000026,0.0,0.9901762550000041,0.018322933999998958
2008-02-04,10266.3773,88618.84700000026,406.90000000000225,98885.22430000026,-0.0013371477990046232,0.9888522430000042,0.019646945999998833
2008-02-05,0.0,98883.92430000026,408.20000000000226,98883.92430000026,-1.3146554596055182e-05,0.9888392430000041,0.019659945999998873
2008-02-06,0.0,98883.92430000026,408.20000000000226,98883.92430000026,0.0,0.9888392430000041,0.019659945999998873
2008-02-07,9976.6037,88971.57310000026,409.5000000000023,98948.17680000025,0.0006497770032372063,0.989481768000004,0.019017420999999035
2008-02-08,0.0,98946.87680000026,410.8000000000023,98946.87680000026,-1.3138190536055028e-05,0.989468768000004,0.019030420999998965
2008-02-11,0.0,98946.87680000026,410.8000000000023,98946.87680000026,0.0,0.989468768000004,0.019030420999998965
2008-02-12,0.0,98946.87680000026,410.8000000000023,98946.87680000026,0.0,0.989468768000004,0.019030420999998965
2008-02-13,0.0,98946.87680000026,410.8000000000023,98946.87680000026,0.0,0.989468768000004,0.019030420999998965
2008-02-14,10068.9705,88787.21420000026,412.1000000000023,98856.18470000026,-0.0009165736497506183,0.988561847000004,0.01993734199999897
2008-02-15,0.0,98854.88470000026,413.4000000000023,98854.88470000026,-1.3150416475649074e-05,0.988548847000004,0.01995034199999901
2008-02-19,10095.0447,88786.84580000026,414.7000000000023,98881.89050000026,0.00027318629809691686,0.9888189050000039,0.019680283999999104
2008-02-20,0.0,98880.59050000025,416.00000000000233,98880.59050000025,-1.3146997831725571e-05,0.9888059050000039,0.019693283999999145
2008-02-21,10040.6662,88754.44770000025,417.30000000000234,98795.11390000026,-0.0008644426531817517,0.9879511390000039,0.02054804999999915
2008-02-22,0.0,98793.81390000026,418.60000000000235,98793.81390000026,-1.3158545485558726e-05,0.9879381390000038,0.020561049999999192
2008-02-25,0.0,98793.81390000026,418.60000000000235,98793.81390000026,0.0,0.9879381390000038,0.020561049999999192
2008-02-26,0.0,98793.81390000026,418.60000000000235,98793.81390000026,0.0,0.9879381390000038,0.020561049999999192
2008-02-27,10296.1708,88485.91290000026,419.90000000000236,98782.08370000025,-0.00011873415487206884,0.9878208370000038,0.020678351999999234
2008-02-28,10195.6047,88485.91290000026,419.90000000000236,98681.51760000025,-0.0010180601201470463,0.9868151760000038,0.021684012999999225
2008-02-29,0.0,98680.21760000027,421.2000000000024,98680.21760000027,-1.317369282116676e-05,0.9868021760000039,0.021697012999999155
2008-03-03,0.0,98680.21760000027,421.2000000000024,98680.21760000027,0.0,0.9868021760000039,0.021697012999999155
2008-03-04,9906.584200000001,88734.34820000027,422.5000000000024,98640.93240000027,-0.0003981061346990389,0.9864093240000039,0.022089864999999098
2008-03-05,0.0,98639.63240000026,423.8000000000024,98639.63240000026,-1.3179113055539204e-05,0.9863963240000039,0.02210286499999914
2008-03-06,0.0,98639.63240000026,423.8000000000024,98639.63240000026,0.0,0.9863963240000039,0.02210286499999914
2008-03-07,0.0,98639.63240000026,423.8000000000024,98639.63240000026,0.0,0.9863963240000039,0.02210286499999914
2008-03-10,9534.8701,88976.08040000027,425.1000000000024,98510.95050000027,-0.0013045658917114622,0.9851095050000039,0.023389683999999078
2008-03-11,9877.5299,88976.08040000027,425.1000000000024,98853.61030000026,0.0034783929934774083,0.9885361030000039,0.019963085999999075
2008-03-12,0.0,98852.31030000027,426.4000000000024,98852.31030000027,-1.3150758945923435e-05,0.988523103000004,0.019976085999999005
2008-03-13,9806.7627,89065.84790000027,427.70000000000243,98872.61060000028,0.0002053598943554391,0.988726106000004,0.019773082999999025
2008-03-14,9654.7989,89065.84790000027,427.70000000000243,98720.64680000026,-0.0015369655871108057,0.9872064680000039,0.021292720999999126
2008-03-17,0.0,98719.34680000028,429.00000000000244,98719.34680000028,-1.3168471258317993e-05,0.987193468000004,0.021305720999999056
2008-03-18,9954.2564,89160.82790000028,430.30000000000246,99115.08430000028,0.004008712707568307,0.991150843000004,0.017348345999999015
2008-03-19,0.0,99113.78430000028,431.60000000000247,99113.78430000028,-1.311606612841576e-05,0.991137843000004,0.017361345999999056
2008-03-20,0.0,99113.78430000028,431.60000000000247,99113.78430000028,0.0,0.991137843000004,0.017361345999999056
2008-03-24,0.0,99113.78430000028,431.60000000000247,99113.78430000028,0.0,0.991137843000004,0.017361345999999056
2008-03-25,10094.866899999999,89027.34860000027,432.9000000000025,99122.21550000027,8.506586706924502e-05,0.9912221550000039,0.017277033999999136
2008-03-26,9971.3478,89027.34860000027,432.9000000000025,98998.69640000028,-0.001246129330109591,0.989986964000004,0.01851222499999905
2008-03-27,0.0,98997.39640000027,434.2000000000025,98997.39640000027,-1.3131486042539109e-05,0.9899739640000039,0.01852522499999909
2008-03-28,9844.8318,89056.19010000027,435.5000000000025,98901.02190000027,-0.0009735054001885901,0.9890102190000039,0.01948896999999916
2008-03-31,0.0,98899.72190000027,436.8000000000025,98899.72190000027,-1.3144454678259976e-05,0.9889972190000039,0.01950196999999909
2008-04-01,10226.622000000001,89019.15100000027,438.1000000000025,99245.77300000028,0.003499009838975109,0.9924577300000039,0.016041458999999092
2008-04-02,0.0,99244.47300000027,439.40000000000254,99244.47300000027,-1.3098794645949319e-05,0.9924447300000039,0.016054458999999133
2008-04-03,10258.807400000002,89009.81580000027,440.70000000000255,99268.62320000028,0.0002433405032036262,0.9926862320000038,0.015812956999999184
2008-04-04,0.0,99267.32320000028,442.00000000000256,99267.32320000028,-1.309577949304419e-05,0.9926732320000038,0.015825956999999224
2008-04-07,0.0,99267.32320000028,442.00000000000256,99267.32320000028,0.0,0.9926732320000038,0.015825956999999224
2008-04-08,10242.3378,89013.20260000028,443.30000000000257,99255.54040000027,-0.0001186976702923781,0.9925554040000037,0.015943784999999266
2008-04-09,0.0,99254.24040000029,444.6000000000026,99254.24040000029,-1.3097505637937878e-05,0.9925424040000039,0.015956784999999085
2008-04-10,0.0,99254.24040000029,444.6000000000026,99254.24040000029,0.0,0.9925424040000039,0.015956784999999085
2008-04-11,9984.8221,89070.48570000028,445.9000000000026,99055.30780000029,-0.0020042730587458424,0.9905530780000039,0.0179461109999991
2008-04-14,0.0,99054.00780000028,447.2000000000026,99054.00780000028,-1.312398122699232e-05,0.9905400780000039,0.01795911099999914
2008-04-15,9974.3431,89101.57480000028,448.5000000000026,99075.91790000028,0.00022119347300142422,0.9907591790000038,0.01774000999999925
2008-04-16,0.0,99074.61790000027,449.8000000000026,99074.61790000027,-1.3121251133063616e-05,0.9907461790000037,0.017753009999999292
2008-04-17,0.0,99074.61790000027,449.8000000000026,99074.61790000027,0.0,0.9907461790000037,0.017753009999999292
2008-04-18,10366.606899999999,88813.75980000028,451.10000000000264,99180.36670000028,0.0010673652065631423,0.9918036670000037,0.016695521999999352
2008-04-21,0.0,99179.06670000027,452.40000000000265,99179.06670000027,-1.3107432884740255e-05,0.9917906670000036,0.016708521999999393
2008-04-22,10326.1826,88805.92220000028,453.70000000000266,99132.10480000028,-0.00047350616982555493,0.9913210480000038,0.01717814099999926
2008-04-23,0.0,99130.80480000027,455.0000000000027,99130.80480000027,-1.3113814163689952e-05,0.9913080480000037,0.0171911409999993
2008-04-24,10354.633300000001,88819.79030000027,456.3000000000027,99174.42360000027,0.0004400125681214284,0.9917442360000036,0.016754952999999406
2008-04-25,0.0,99173.12360000027,457.6000000000027,99173.12360000027,-1.3108218357205104e-05,0.9917312360000036,0.016767952999999447
2008-04-28,0.0,99173.12360000027,457.6000000000027,99173.12360000027,0.0,0.9917312360000036,0.016767952999999447
2008-04-29,10411.5219,88719.12660000027,458.9000000000027,99130.64850000027,-0.00042829244918529685,0.9913064850000035,0.017192703999999503
2008-04-30,0.0,99129.34850000027,460.2000000000027,99129.34850000027,-1.3114006815029278e-05,0.9912934850000035,0.017205703999999544
2008-05-01,0.0,99129.34850000027,460.2000000000027,99129.34850000027,0.0,0.9912934850000035,0.017205703999999544
2008-05-02,0.0,99129.34850000027,460.2000000000027,99129.34850000027,0.0,0.9912934850000035,0.017205703999999544
2008-05-05,10542.5293,88534.61590000027,461.50000000000273,99077.14520000026,-0.0005266180075823579,0.9907714520000034,0.017727736999999633
2008-05-06,0.0,99075.84520000027,462.80000000000274,99075.84520000027,-1.3121088595746677e-05,0.9907584520000036,0.01774073699999945
2008-05-07,0.0,99075.84520000027,462.80000000000274,99075.84520000027,0.0,0.9907584520000036,0.01774073699999945
2008-05-08,0.0,99075.84520000027,462.80000000000274,99075.84520000027,0.0,0.9907584520000036,0.01774073699999945
2008-05-09,10398.0492,88657.03120000027,464.10000000000275,99055.08040000027,-0.00020958488881006598,0.9905508040000035,0.01794838499999951
2008-05-12,10514.83,88657.03120000027,464.10000000000275,99171.86120000028,0.0011789481117820966,0.9917186120000036,0.016780576999999464
2008-05-13,0.0,99170.56120000027,465.40000000000276,99170.56120000027,-1.3108557047059044e-05,0.9917056120000035,0.016793576999999504
2008-05-14,10538.0417,88652.93430000027,466.7000000000028,99190.97600000027,0.00020585544493223473,0.9919097600000035,0.01658942899999949
2008-05-15,0.0,99189.67600000027,468.0000000000028,99189.67600000027,-1.3106030935738922e-05,0.9918967600000035,0.01660242899999953
2008-05-16,0.0,99189.67600000027,468.0000000000028,99189.67600000027,0.0,0.9918967600000035,0.01660242899999953
2008-05-19,10708.7196,88508.85710000027,469.3000000000028,99217.57670000027,0.00028128633064583575,0.9921757670000034,0.016323421999999588
2008-05-20,0.0,99216.27670000028,470.6000000000028,99216.27670000028,-1.3102517146923454e-05,0.9921627670000035,0.016336421999999517
2008-05-21,0.0,99216.27670000028,470.6000000000028,99216.27670000028,0.0,0.9921627670000035,0.016336421999999517
2008-05-22,0.0,99216.27670000028,470.6000000000028,99216.27670000028,0.0,0.9921627670000035,0.016336421999999517
2008-05-23,10303.7239,88771.26410000028,471.9000000000028,99074.98800000027,-0.0014240475927878027,0.9907498800000034,0.017749308999999602
2008-05-27,0.0,99073.68800000029,473.20000000000283,99073.68800000029,-1.3121374286551024e-05,0.9907368800000036,0.01776230899999942
2008-05-28,0.0,99073.68800000029,473.20000000000283,99073.68800000029,0.0,0.9907368800000036,0.01776230899999942
2008-05-29,10480.397,88644.39500000028,474.50000000000284,99124.79200000028,0.0005158180848177096,0.9912479200000035,0.017251268999999514
2008-05-30,10506.5979,88644.39500000028,474.50000000000284,99150.99290000027,0.00026432237053275465,0.9915099290000036,0.01698925999999945
2008-06-02,10398.0492,88644.39500000028,474.50000000000284,99042.44420000027,-0.0010947817749992206,0.9904244420000036,0.018074746999999447
2008-06-03,0.0,99041.14420000029,475.80000000000285,99041.14420000029,-1.3125685765169592e-05,0.9904114420000037,0.018087746999999266
2008-06-04,10332.1724,88702.43350000029,477.10000000000286,99034.60590000029,-6.60159982279751e-05,0.9903460590000037,0.018153129999999296
2008-06-05,10538.784800000001,88702.43350000029,477.10000000000286,99241.2183000003,0.002086264676093519,0.9924121830000039,0.016087005999999127
2008-06-06,0.0,99239.9183000003,478.4000000000029,99239.9183000003,-1.3099395818283455e-05,0.9923991830000038,0.016100005999999167
2008-06-09,0.0,99239.9183000003,478.4000000000029,99239.9183000003,0.0,0.9923991830000038,0.016100005999999167
2008-06-10,10176.4641,89011.2517000003,479.7000000000029,99187.7158000003,-0.0005260232061274905,0.9918771580000039,0.01662203099999915
2008-06-11,0.0,99186.4158000003,481.0000000000029,99186.4158000003,-1.3106461717704576e-05,0.9918641580000038,0.01663503099999919
2008-06-12,0.0,99186.4158000003,481.0000000000029,99186.4158000003,0.0,0.9918641580000038,0.01663503099999919
2008-06-13,10192.1829,89120.1950000003,482.3000000000029,99312.3779000003,0.001269953138078872,0.9931237790000039,0.01537540999999909
2008-06-16,0.0,99311.0779000003,483.6000000000029,99311.0779000003,-1.3090009800320601e-05,0.9931107790000039,0.01538840999999913
2008-06-17,10148.7663,89111.6006000003,484.90000000000293,99260.3669000003,-0.0005106278279555232,0.9926036690000039,0.015895519999999164
2008-06-18,0.0,99259.0669000003,486.20000000000294,99259.0669000003,-1.3096868776596438e-05,0.9925906690000038,0.015908519999999204
2008-06-19,0.0,99259.0669000003,486.20000000000294,99259.0669000003,0.0,0.9925906690000038,0.015908519999999204
2008-06-20,9899.3416,89195.0914000003,487.50000000000296,99094.4330000003,-0.001658628326275391,0.9909443300000038,0.0175548589999992
2008-06-23,0.0,99093.13300000029,488.80000000000297,99093.13300000029,-1.3118799519262758e-05,0.9909313300000038,0.017567858999999242
2008-06-24,9870.002,89202.27380000029,490.100000000003,99072.2758000003,-0.00021048078074192844,0.9907227580000038,0.01777643099999926
2008-06-25,0.0,99070.97580000029,491.400000000003,99070.97580000029,-1.3121733497101218e-05,0.9907097580000037,0.0177894309999993
2008-06-26,0.0,99070.97580000029,491.400000000003,99070.97580000029,0.0,0.9907097580000037,0.0177894309999993
2008-06-27,0.0,99070.97580000029,491.400000000003,99070.97580000029,0.0,0.9907097580000037,0.0177894309999993
2008-06-30,9628.4981,89475.03240000029,492.700000000003,99103.53050000028,0.0003285997713973199,0.9910353050000036,0.01746388399999943
2008-07-01,0.0,99102.2305000003,494.000000000003,99102.2305000003,-1.3117595240363933e-05,0.9910223050000037,0.01747688399999936
2008-07-02,9493.074,89442.33980000029,495.300000000003,98935.4138000003,-0.001683278965148971,0.9893541380000037,0.019145050999999302
2008-07-03,0.0,98934.1138000003,496.60000000000304,98934.1138000003,-1.3139885406743268e-05,0.9893411380000037,0.019158050999999343
2008-07-07,9405.804399999999,89429.9558000003,497.90000000000305,98835.7602000003,-0.0009941323192000917,0.9883576020000037,0.02014158699999935
2008-07-08,0.0,98834.4602000003,499.20000000000306,98834.4602000003,-1.3153134021059998e-05,0.9883446020000038,0.02015458699999917
2008-07-09,0.0,98834.4602000003,499.20000000000306,98834.4602000003,0.0,0.9883446020000038,0.02015458699999917
2008-07-10,0.0,98834.4602000003,499.20000000000306,98834.4602000003,0.0,0.9883446020000038,0.02015458699999917
2008-07-11,9317.0265,89406.29020000031,500.50000000000307,98723.31670000032,-0.0011245419843957105,0.987233167000004,0.021266021999999052
2008-07-14,0.0,98722.01670000031,501.8000000000031,98722.01670000031,-1.3168115126749314e-05,0.9872201670000039,0.021279021999999093
2008-07-15,9102.6093,89487.95380000031,503.1000000000031,98590.5631000003,-0.0013315530252939745,0.9859056310000038,0.02259355799999918
2008-07-16,0.0,98589.2631000003,504.4000000000031,98589.2631000003,-1.3185846181706928e-05,0.9858926310000038,0.02260655799999922
2008-07-17,0.0,98589.2631000003,504.4000000000031,98589.2631000003,0.0,0.9858926310000038,0.02260655799999922
2008-07-18,9478.0304,89168.6172000003,505.7000000000031,98646.6476000003,0.0005820562827596465,0.9864664760000038,0.022032712999999204
2008-07-21,9483.2947,89168.6172000003,505.7000000000031,98651.9119000003,5.3365219478518355e-05,0.9865191190000038,0.02198006999999924
2008-07-22,9590.8836,89168.6172000003,505.7000000000031,98759.5008000003,0.0010905911292329318,0.9875950080000039,0.020904180999999133
2008-07-23,0.0,98758.2008000003,507.0000000000031,98758.2008000003,-1.3163290513595882e-05,0.9875820080000038,0.020917180999999174
2008-07-24,9442.6682,89114.1068000003,508.30000000000314,98556.7750000003,-0.0020395855571317956,0.9855677500000039,0.022931438999999165
2008-07-25,0.0,98555.4750000003,509.60000000000315,98555.4750000003,-1.31903666693578e-05,0.9855547500000038,0.022944438999999206
2008-07-28,9301.9783,89113.7613000003,510.90000000000316,98415.7396000003,-0.00141783498075565,0.984157396000004,0.024341792999999057
2008-07-29,0.0,98414.4396000003,512.2000000000031,98414.4396000003,-1.3209269221436948e-05,0.9841443960000039,0.024354792999999098
2008-07-30,0.0,98414.4396000003,512.2000000000031,98414.4396000003,0.0,0.9841443960000039,0.024354792999999098
2008-07-31,9541.9807,88743.2635000003,513.5000000000031,98285.2442000003,-0.0013127687413057032,0.9828524420000039,0.025646746999999137
2008-08-01,0.0,98283.9442000003,514.800000000003,98283.9442000003,-1.3226807447863642e-05,0.9828394420000038,0.025659746999999178
2008-08-04,9403.55,88791.0716000003,516.100000000003,98194.6216000003,-0.000908821890768241,0.9819462160000038,0.026552972999999258
2008-08-05,0.0,98193.3216000003,517.4000000000029,98193.3216000003,-1.3239014304611274e-05,0.9819332160000038,0.026565972999999188
2008-08-06,0.0,98193.3216000003,517.4000000000029,98193.3216000003,0.0,0.9819332160000038,0.026565972999999188
2008-08-07,9555.5206,88492.0536000003,518.7000000000029,98047.57420000031,-0.0014842903532045204,0.980475742000004,0.028023446999999035
2008-08-08,0.0,98046.2742000003,520.0000000000028,98046.2742000003,-1.3258869590693223e-05,0.9804627420000039,0.028036446999999076
2008-08-11,0.0,98046.2742000003,520.0000000000028,98046.2742000003,0.0,0.9804627420000039,0.028036446999999076
2008-08-12,9731.5697,88211.0860000003,521.3000000000028,97942.6557000003,-0.001056832611391667,0.9794265570000038,0.02907263199999921
2008-08-13,0.0,97941.3557000003,522.6000000000028,97941.3557000003,-1.3273072806740949e-05,0.9794135570000039,0.02908563199999914
2008-08-14,9745.8611,88267.16900000031,523.9000000000027,98013.03010000031,0.0007318093515016333,0.980130301000004,0.028368887999999037
2008-08-15,0.0,98011.73010000032,525.2000000000027,98011.73010000032,-1.3263542599006861e-05,0.980117301000004,0.028381887999998967
2008-08-18,9659.344500000001,88217.16990000033,526.5000000000026,97876.51440000033,-0.001379586911301578,0.9787651440000043,0.029734044999998765
2008-08-19,0.0,97875.21440000033,527.8000000000026,97875.21440000033,-1.3282042254703086e-05,0.9787521440000042,0.029747044999998806
2008-08-20,9598.4039,88319.89750000033,529.1000000000025,97918.30140000033,0.000440223812168794,0.9791830140000043,0.029316174999998723
2008-08-21,9614.955100000001,88319.89750000033,529.1000000000025,97934.85260000033,0.0001690307099220245,0.9793485260000043,0.02915066299999869
2008-08-22,9754.1382,88319.89750000033,529.1000000000025,98074.03570000033,0.0014211804715575926,0.9807403570000043,0.027758831999998734
2008-08-25,0.0,98072.73570000032,530.4000000000025,98072.73570000032,-1.325529219553534e-05,0.9807273570000042,0.027771831999998775
2008-08-26,0.0,98072.73570000032,530.4000000000025,98072.73570000032,0.0,0.9807273570000042,0.027771831999998775
2008-08-27,9677.4033,88487.32540000032,531.7000000000024,98164.72870000033,0.0009380078912186729,0.9816472870000043,0.026851901999998762
2008-08-28,0.0,98163.42870000032,533.0000000000024,98163.42870000032,-1.3243045819177901e-05,0.9816342870000042,0.026864901999998803
2008-08-29,9689.434799999999,88367.36170000033,534.3000000000023,98056.79650000033,-0.0010862721627814542,0.9805679650000043,0.0279312239999987
2008-09-02,0.0,98055.49650000033,535.6000000000023,98055.49650000033,-1.3257622586193563e-05,0.9805549650000043,0.02794422399999874
2008-09-03,9620.977,88424.94460000034,536.9000000000023,98045.92160000034,-9.764776419229904e-05,0.9804592160000044,0.028039972999998608
2008-09-04,9331.325499999999,88424.94460000034,536.9000000000023,97756.27010000034,-0.0029542432288176546,0.9775627010000045,0.030936487999998485
2008-09-05,0.0,97754.97010000034,538.2000000000022,97754.97010000034,-1.3298379722082032e-05,0.9775497010000045,0.030949487999998526
2008-09-08,9554.0169,88393.00800000034,539.5000000000022,97947.02490000034,0.001964655094298884,0.9794702490000045,0.02902893999999856
2008-09-09,0.0,97945.72490000034,540.8000000000021,97945.72490000034,-1.327248072446885e-05,0.9794572490000044,0.0290419399999986
2008-09-10,0.0,97945.72490000034,540.8000000000021,97945.72490000034,0.0,0.9794572490000044,0.0290419399999986
