Date,Open,High,Low,Close,Adj Close,Volume,returns
2010-06-14,110.519997,111.120003,109.400002,109.510002,85.824661,207196100,-0.1549886882978857
2010-06-15,110.279999,112.099998,110.089996,112.0,87.776138,238268700,2.2737951740933626
2010-06-16,111.419998,112.419998,111.199997,111.959999,87.744766,216374000,-0.0357409208411541
2010-06-17,112.279999,112.330002,111.050003,112.139999,87.885818,263185800,0.1607526083094335
2010-06-18,111.830002,112.129997,111.370003,111.730003,87.981133,174006600,0.1084532205184674
2010-06-21,113.120003,113.199997,110.790001,111.410004,87.729156,213140700,-0.28639890327395445
2010-06-22,111.410004,111.900002,109.410004,109.57,86.280243,239355400,-1.651575218619461
2010-06-23,109.639999,110.029999,108.480003,109.230003,86.012527,254639900,-0.31028656235935204
2010-06-24,108.690002,108.830002,107.139999,107.419998,84.587219,268523600,-1.6570935068562775
2010-06-25,107.739998,108.419998,106.769997,107.870003,84.941582,238726500,0.41893208476329047
2010-06-28,108.029999,108.32,107.139999,107.529999,84.673843,169218600,-0.31520368904830454
2010-06-29,106.019997,107.510002,103.550003,104.209999,82.05954,373649500,-3.0874977529955827
2010-06-30,103.919998,104.879997,102.879997,103.220001,81.279961,284101700,-0.9500162930477063
2010-07-01,103.150002,103.489998,101.129997,102.760002,80.917747,382924800,-0.4456375169766602
2010-07-02,103.110001,103.419998,101.620003,102.199997,80.476761,233385200,-0.5449805714437539
2010-07-06,103.639999,104.370003,101.879997,102.870003,81.004341,256935300,0.6555681335137287
2010-07-07,103.129997,106.239998,103.019997,106.110001,83.555664,253769400,3.1496126855719897
2010-07-08,107.0,107.279999,105.910004,107.160004,84.3825,210842100,0.9895630773755881
2010-07-09,107.129997,107.970001,106.93,107.959999,85.012459,144999900,0.7465517139217503
2010-07-12,107.599998,108.239998,107.150002,108.029999,85.067574,131283600,0.06483167367266063
2010-07-13,109.150002,110.089996,108.93,109.660004,86.351112,213025900,1.5088451917060652
2010-07-14,109.309998,110.080002,108.860001,109.650002,86.343231,184426800,-0.009126691964311817
2010-07-15,109.610001,110.059998,108.169998,109.68,86.366852,232337900,0.027357095311830726
2010-07-16,109.089996,109.209999,106.449997,106.660004,83.988777,282693400,-2.753458004929943
2010-07-19,107.050003,107.629997,106.220001,107.290001,84.484863,186709000,0.5906574874878778
2010-07-20,105.870003,108.559998,105.82,108.480003,85.421928,258162400,1.1091513517634377
2010-07-21,109.040001,109.07,106.629997,107.07,84.311646,264527000,-1.2997622811791398
2010-07-22,108.339996,109.940002,108.330002,109.459999,86.193611,274781300,2.232153076456367
2010-07-23,109.239998,110.57,108.93,110.410004,86.941673,222020800,0.8678856719438244
2010-07-26,110.599998,111.669998,110.290001,111.559998,87.847237,184445700,1.041576460117133
2010-07-27,112.169998,112.290001,111.110001,111.550003,87.839363,204855600,-0.008963287029739586
2010-07-28,111.32,111.660004,110.459999,110.830002,87.27243,163056200,-0.6454202087053051
2010-07-29,111.519997,111.82,109.410004,110.290001,86.847206,220149100,-0.4872374929860479
2010-07-30,109.169998,110.860001,108.980003,110.269997,86.831444,220070600,-0.018149115816112893
2010-08-02,111.989998,112.940002,111.540001,112.760002,88.792191,188263200,2.25810709770069
2010-08-03,112.480003,112.769997,111.849998,112.220001,88.366959,146657300,-0.4789069795563483
2010-08-04,112.529999,113.110001,112.160004,112.970001,88.957558,158171700,0.6683482227786142
2010-08-05,112.25,112.910004,112.080002,112.849998,88.863037,140473800,-0.10625404083147716
2010-08-06,111.739998,112.57,110.919998,112.389999,88.500832,239728300,-0.4075991685947078
2010-08-09,112.919998,113.18,112.32,112.989998,88.973282,120800400,0.5338367892405715
2010-08-10,112.029999,112.980003,111.370003,112.379997,88.492943,242916300,-0.53986881140341
2010-08-11,110.650002,110.690002,109.120003,109.300003,86.067612,273406900,-2.740705549819944
2010-08-12,107.650002,109.019997,107.599998,108.629997,85.540031,239542600,-0.6129843593197348
2010-08-13,108.290001,108.959999,108.18,108.309998,85.288048,158698500,-0.2945790375034951
2010-08-16,107.57,108.610001,107.18,108.260002,85.248688,147895300,-0.04614949095798071
2010-08-17,109.190002,110.389999,108.879997,109.589996,86.295998,172270300,1.228535036222489
2010-08-18,109.540001,110.379997,108.910004,109.790001,86.453461,182922100,0.18246848480738542
2010-08-19,109.220001,109.489998,107.43,107.879997,84.949455,265847600,-1.7396712434682104
2010-08-20,107.559998,107.940002,106.75,107.529999,84.673843,209714200,-0.3244423404482055
2010-08-23,108.040001,108.57,107.07,107.120003,84.351013,163490300,-0.3812629598021311
2010-08-24,105.949997,106.389999,104.970001,105.529999,83.098953,280677800,-1.4843449479379656
2010-08-25,104.949997,106.339996,104.290001,105.940002,83.421791,272234800,0.38849827626590283
2010-08-26,106.440002,106.580002,104.879997,105.230003,82.862755,224439500,-0.6701318603912432
2010-08-27,105.889999,106.970001,104.309998,106.860001,84.146278,272649000,1.5489745664381882
2010-08-30,106.580002,106.910004,105.300003,105.309998,82.925728,167238600,-1.4505097896308494
2010-08-31,104.919998,105.980003,104.489998,105.309998,82.925728,273933100,0.0001
2010-09-01,106.730003,108.610001,106.660004,108.459999,85.406151,256828100,2.991138045842656
2010-09-02,108.720001,109.489998,108.489998,109.470001,86.2015,156112200,0.9312549397056946
2010-09-03,110.540001,110.989998,109.949997,110.889999,87.319649,212197300,1.2971340405909526
2010-09-07,110.370003,110.510002,109.550003,109.639999,86.335358,141973700,-1.1272273895649776
2010-09-08,109.860001,110.849998,109.809998,110.410004,86.941673,149924400,0.7022788971350558
2010-09-09,111.650002,111.68,110.620003,110.919998,87.343315,147017900,0.46196718574762485
2010-09-10,111.120003,111.610001,110.870003,111.480003,87.784264,127819000,0.5048457343300949
2010-09-13,112.580002,112.949997,112.129997,112.720001,88.760666,178503500,1.1122745188135497
2010-09-14,112.5,113.290001,112.080002,112.650002,88.705574,209823600,-0.06206803360399027
2010-09-15,112.32,113.209999,111.980003,113.080002,89.044167,168608400,0.38170431093766943
2010-09-16,112.730003,113.120003,112.349998,113.050003,89.020546,199962900,-0.026527285049460225
2010-09-17,113.040001,113.150002,112.18,112.489998,89.053795,195836900,0.03734980461700399
2010-09-20,112.879997,114.459999,112.519997,114.209999,90.415451,214555200,1.5290263598536358
2010-09-21,114.300003,114.839996,113.510002,113.980003,90.233353,268389100,-0.20140141755197183
2010-09-22,113.800003,114.440002,113.099998,113.419998,89.790024,191322400,-0.49131389365525413
2010-09-23,112.489998,113.669998,112.18,112.5,89.061707,202354300,-0.8111335397348873
2010-09-24,113.75,114.900002,113.650002,114.82,90.898399,209671800,2.0622690288206513
2010-09-27,114.860001,114.989998,114.160004,114.269997,90.462929,128761800,-0.47907334429508897
2010-09-28,114.419998,115.040001,113.18,114.669998,90.77961,209207500,0.3500671529218291
2010-09-29,114.379997,114.910004,114.019997,114.470001,90.621277,179665800,-0.17441471713747214
2010-09-30,115.050003,115.790001,113.589996,114.129997,90.352089,287106700,-0.29704723759299556
2010-10-01,114.989998,115.120003,113.93,114.610001,90.732109,174638700,0.4205990190221165
2010-10-04,114.370003,114.849998,113.18,113.75,90.051285,166153200,-0.7503672156457863
2010-10-05,114.800003,116.32,114.669998,116.040001,91.864166,229634100,2.0131650536691525
2010-10-06,116.019997,116.330002,115.559998,116.029999,91.856255,148626600,-0.008611627737409311
2010-10-07,116.5,116.529999,115.190002,115.889999,91.745438,164860000,-0.12064175705835956
2010-10-08,116.050003,116.860001,115.610001,116.540001,92.260025,177760100,0.560885654063803
2010-10-11,116.720001,116.970001,116.25,116.650002,92.347099,103098300,0.09437890353920508
2010-10-12,116.269997,117.349998,115.650002,117.010002,92.632095,182210000,0.30861391758501
2010-10-13,117.660004,118.550003,117.379997,117.919998,93.352516,194347200,0.7777228831972183
2010-10-14,117.809998,118.010002,116.720001,117.459999,92.988365,217764300,-0.39008161279765474
2010-10-15,118.279999,118.349998,116.760002,117.699997,93.178352,243705000,0.20431265782552277
2010-10-18,117.739998,118.669998,117.309998,118.279999,93.637497,141204800,0.49275930529442125
2010-10-19,117.190002,117.849998,116.019997,116.730003,92.410423,280604700,-1.3104515170882847
2010-10-20,116.940002,118.440002,116.870003,117.870003,93.312958,200051800,0.9766593103897048
2010-10-21,118.400002,119.089996,117.209999,118.129997,93.518753,221585500,0.2205427889232725
2010-10-22,118.309998,118.529999,118.0,118.349998,93.692947,108212400,0.18626638445446986
2010-10-25,119.139999,119.760002,118.610001,118.699997,93.969971,151145700,0.2956722025191372
2010-10-26,118.099998,118.839996,117.870003,118.720001,93.985832,158982900,0.016878796312491673
2010-10-27,117.889999,118.510002,117.260002,118.379997,93.716637,190024000,-0.2864208298969939
2010-10-28,119.059998,119.110001,117.830002,118.400002,93.732521,168576000,0.016948964995400218
2010-10-29,118.279999,118.720001,118.07,118.489998,93.803734,144305500,0.07597469825868508
2010-11-01,119.07,119.75,117.849998,118.529999,93.835411,174074800,0.033769444615061595
2010-11-02,119.419998,119.75,119.099998,119.470001,94.579597,158345900,0.7930758677020311
2010-11-03,119.68,120.019997,118.449997,119.949997,94.959572,226702800,0.4017515532446003
2010-11-04,121.279999,122.32,119.970001,122.260002,96.7883,215039400,1.9257963799584221
2010-11-05,122.339996,122.919998,122.18,122.720001,97.152451,180654100,0.3762345242141807
2010-11-08,122.339996,122.690002,121.940002,122.489998,96.970375,156107100,-0.18741266754042085
2010-11-09,122.82,122.949997,121.120003,121.610001,96.273705,186621600,-0.7184359140613772
2010-11-10,121.580002,122.160004,120.660004,122.099998,96.661667,221387400,0.4029781548346767
2010-11-11,121.050003,121.82,120.68,121.639999,96.297478,158017600,-0.37676672801432165
2010-11-12,120.82,121.349998,119.650002,120.199997,95.157486,239068800,-1.1838233188204539
2010-11-15,120.580002,121.050003,119.980003,120.029999,95.022896,163940800,-0.14143921372617996
2010-11-16,119.290001,119.489998,117.589996,118.160004,93.542519,299566200,-1.5579161047670098
2010-11-17,118.209999,118.709999,117.860001,118.220001,93.590004,172308900,0.05076301184490095
2010-11-18,119.360001,120.389999,119.349998,119.959999,94.967484,197723700,1.4718238499060288
2010-11-19,119.900002,120.339996,119.25,120.290001,95.228752,156852900,0.2751131113466254
2010-11-22,119.690002,120.239998,118.769997,120.190002,95.149582,181361000,-0.08313665603850717
2010-11-23,118.769997,119.019997,117.989998,118.449997,93.772087,222309000,-1.4477152406197624
2010-11-24,119.199997,120.230003,119.18,120.199997,95.157486,140046100,1.4774108632134908
2010-11-26,119.160004,119.809998,118.800003,118.800003,94.049179,76007800,-1.1647081554886918
2010-11-29,118.5,119.480003,117.739998,119.160004,94.334175,223642300,0.30302869523188836
2010-11-30,117.980003,119.169998,117.809998,118.489998,93.803734,233930700,-0.5622999300094578
2010-12-01,120.199997,121.239998,120.190002,121.010002,95.798737,221037200,2.1267842066926557
2010-12-02,121.199997,122.650002,121.129997,122.559998,97.02581,191213600,1.2808864066756964
2010-12-03,122.139999,123.029999,122.110001,122.889999,97.287048,151288900,0.26924588416215034
2010-12-06,122.629997,123.040001,122.5,122.760002,97.184128,103050500,-0.10579003281093735
2010-12-07,123.940002,124.010002,122.760002,122.830002,97.239571,206581000,0.057049439184142514
2010-12-08,122.980003,123.379997,122.410004,123.279999,97.595779,138019200,0.36632000361251915
2010-12-09,123.970001,124.019997,123.150002,123.760002,97.975777,123705100,0.3893590520958945
2010-12-10,124.139999,124.599998,123.730003,124.480003,98.545776,117571700,0.581775432105025
2010-12-13,125.050003,125.199997,124.519997,124.559998,98.609116,133812700,0.06427469808547581
2010-12-14,124.75,125.230003,124.290001,124.669998,98.696198,147249600,0.08831029374605226
2010-12-15,124.440002,124.93,123.889999,124.099998,98.244972,160823100,-0.45718681078271706
2010-12-16,124.18,124.910004,123.75,124.82,98.814964,185035200,0.5801742200099547
2010-12-17,124.080002,124.459999,123.82,124.300003,98.920807,141075300,0.10711231954705358
2010-12-20,124.639999,124.900002,123.980003,124.599998,99.159531,119085500,0.2413283991910875
2010-12-21,124.989998,125.470001,124.870003,125.389999,99.788239,94965500,0.6340368834540033
2010-12-22,125.480003,125.82,125.410004,125.779999,100.098633,78878100,0.31105268828324206
2010-12-23,125.639999,125.779999,125.290001,125.599998,99.955391,70053700,-0.1431008553333557
2010-12-27,125.129997,125.769997,125.040001,125.650002,99.995163,58126000,0.03978974980949346
2010-12-28,125.900002,125.949997,125.5,125.830002,100.138412,55309100,0.14325592928929876
2010-12-29,125.980003,126.199997,125.900002,125.919998,100.210052,58033100,0.0715409787005683
2010-12-30,125.800003,126.129997,125.529999,125.720001,100.050858,76616900,-0.15886031074008322
2010-12-31,125.529999,125.870003,125.330002,125.75,100.074753,91218900,0.023882853658285796
2011-01-03,126.709999,127.599998,125.699997,127.050003,101.109314,138725200,1.0337882122976483
2011-01-04,127.330002,127.370003,126.190002,126.980003,101.053589,137409700,-0.0551136169314681
2011-01-05,126.580002,127.720001,126.459999,127.639999,101.578865,133975300,0.5197994501709324
2011-01-06,127.690002,127.830002,127.010002,127.389999,101.379906,122519000,-0.19586653188139458
2011-01-07,127.559998,127.769997,126.150002,127.139999,101.180923,156034600,-0.19627459508593237
2011-01-10,126.580002,127.160004,126.199997,126.980003,101.053589,122401700,-0.12584783398349453
2011-01-11,127.440002,127.739998,126.949997,127.43,101.411743,110287000,0.35441987122297736
2011-01-12,128.210007,128.720001,127.459999,128.580002,102.326927,107929200,0.9024438126460366
2011-01-13,128.630005,128.690002,128.050003,128.369995,102.159782,129048400,-0.16334410198792781
2011-01-14,128.190002,129.330002,128.100006,129.300003,102.899933,117677900,0.724503307965163
2011-01-18,129.179993,129.639999,129.029999,129.520004,103.074997,114401300,0.17013033429282842
2011-01-19,129.410004,129.539993,127.910004,128.25,102.064331,151958400,-0.9805151874028195
2011-01-20,127.959999,128.399994,127.129997,128.080002,101.929008,175745700,-0.13258598638147268
2011-01-21,128.880005,129.169998,128.229996,128.369995,102.159782,151462900,0.2264065986004704
2011-01-24,128.289993,129.25,128.259995,129.100006,102.740761,113715500,0.5686963975706227
2011-01-25,128.759995,129.279999,128.110001,129.169998,102.796471,167552200,0.0542238537633466
2011-01-26,129.490005,130.050003,129.229996,129.669998,103.194366,141281500,0.38707068066567984
2011-01-27,129.699997,130.210007,129.470001,129.990005,103.449051,123302700,0.2468012643248363
2011-01-28,130.139999,130.350006,127.510002,127.720001,101.642509,295637300,-1.7463108482261402
2011-01-31,128.070007,128.779999,127.75,128.679993,102.406509,149249200,0.7516540151522477
2011-02-01,129.460007,130.970001,129.380005,130.740005,104.045898,167194300,1.6008640622638515
2011-02-02,130.399994,130.839996,130.330002,130.490005,103.846947,118323600,-0.1912146502882739
2011-02-03,130.259995,130.979996,129.570007,130.779999,104.077721,145886700,0.2222251175087564
2011-02-04,130.830002,131.199997,130.229996,131.149994,104.372192,134634800,0.2829337510186214
2011-02-07,131.440002,132.399994,131.429993,131.970001,105.024803,112439100,0.6252728696164667
2011-02-08,132.089996,132.639999,131.729996,132.570007,105.502274,99072800,0.4546268941823195
2011-02-09,132.210007,132.630005,131.610001,132.270004,105.263519,146436700,-0.22630317901962682
2011-02-10,131.600006,132.470001,131.300003,132.320007,105.303322,162708500,0.03781272028344773
2011-02-11,131.800003,133.279999,131.770004,133.110001,105.931992,137710300,0.5970087059551599
2011-02-14,133.029999,133.539993,132.880005,133.429993,106.186623,101690700,0.2403721436674333
2011-02-15,133.020004,133.220001,132.320007,133.009995,105.852394,119575400,-0.3147562193403508
2011-02-16,133.460007,134.009995,133.190002,133.850006,106.52092,130183500,0.6315643649967839
2011-02-17,133.460007,134.429993,133.339996,134.25,106.839226,109810500,0.2988201754171804
2011-02-18,134.369995,134.690002,134.059998,134.529999,107.062057,130002400,0.20856665509725314
2011-02-22,133.119995,134.559998,131.470001,131.830002,104.913338,233116400,-2.0069846033315075
2011-02-23,131.75,132.070007,130.210007,131.020004,104.268723,227584000,-0.6144261657178407
2011-02-24,130.880005,131.440002,129.699997,130.929993,104.19709,260431400,-0.06870037144310892
2011-02-25,131.479996,132.410004,131.399994,132.330002,105.311279,141686900,1.0693091332972804
2011-02-28,132.820007,133.320007,132.380005,133.149994,105.963806,141585500,0.6196173915996361
2011-03-01,133.570007,133.690002,130.889999,130.929993,104.19709,258565500,-1.667282505877532
2011-03-02,130.75,131.820007,130.350006,131.210007,104.419952,200277400,0.21388505187620588
2011-03-03,132.399994,133.619995,132.389999,133.470001,106.218491,176480100,1.7224093341854818
2011-03-04,133.369995,133.630005,131.600006,132.470001,105.422714,277202300,-0.7491887641295936
2011-03-07,132.860001,133.160004,130.740005,131.429993,104.595016,216790400,-0.7851230238675067
2011-03-08,131.639999,133.0,131.070007,132.580002,105.510231,174615000,0.8750082317497743
2011-03-09,132.320007,132.800003,131.600006,132.389999,105.359016,153806000,-0.14331785511871864
2011-03-10,131.0,131.179993,129.809998,129.940002,103.409256,301291800,-1.8505867594663217
2011-03-11,129.520004,131.309998,129.490005,130.839996,104.125488,225621800,0.6926188502893726
2011-03-14,129.990005,130.479996,129.059998,130.050003,103.49678,234974100,-0.6037983706736694
2011-03-15,126.589996,129.330002,126.5,128.559998,102.311005,359585400,-1.1457119728749077
2011-03-16,128.149994,128.570007,125.279999,126.18,100.416954,468670300,-1.8512681016084165
2011-03-17,128.0,128.389999,127.099998,127.849998,101.745964,254303700,1.3234916486313697
2011-03-18,128.839996,128.880005,127.510002,127.760002,102.11602,230435400,0.3637058271913407
2011-03-21,129.350006,130.009995,129.199997,129.740005,103.698616,153992600,1.5498018822120097
2011-03-22,129.720001,129.889999,129.169998,129.289993,103.338966,129538600,-0.34682237224844537
2011-03-23,128.929993,130.0,128.320007,129.660004,103.634682,148603100,0.28616117564017607
2011-03-24,130.399994,131.089996,129.669998,130.899994,104.625801,159129800,0.956358412910463
2011-03-25,131.240005,131.869995,130.889999,131.300003,104.94548,155642800,0.3055450920753433
2011-03-28,131.580002,131.919998,130.940002,130.979996,104.689713,109762400,-0.24371416472629415
2011-03-29,130.869995,131.899994,130.440002,131.860001,105.39312,129798800,0.6718969608790593
2011-03-30,132.550003,133.160004,132.360001,132.770004,106.120461,135835000,0.6901218978999868
2011-03-31,132.600006,132.960007,132.449997,132.589996,105.976585,132537100,-0.13557800130552522
2011-04-01,133.410004,133.770004,132.830002,133.149994,106.424133,153850100,0.42230838066730225
2011-04-04,133.429993,133.669998,132.880005,133.259995,106.51207,100768900,0.08262881502638653
2011-04-05,133.0,133.830002,132.940002,133.240005,106.496094,120791500,-0.014999239053370417
2011-04-06,133.880005,134.0,133.119995,133.660004,106.831795,120411600,0.315223767737427
2011-04-07,133.419998,133.979996,132.660004,133.320007,106.560081,170731500,-0.2543381396895916
2011-04-08,133.910004,133.990005,132.309998,132.860001,106.192368,147945400,-0.34507575120930056
2011-04-11,133.0,133.449997,132.139999,132.460007,105.872681,121385400,-0.301045174922554
2011-04-12,131.720001,131.979996,130.990005,131.470001,105.081367,161187400,-0.7474203850566519
2011-04-13,132.080002,132.179993,130.960007,131.460007,105.073364,162059000,-0.007616002939891953
2011-04-14,130.699997,131.759995,130.270004,131.559998,105.153305,161220400,0.07608112746824158
2011-04-15,131.800003,132.369995,131.410004,132.039993,105.536964,170006700,0.3648568154847709
2011-04-18,130.589996,132.029999,129.509995,130.559998,104.354012,210759300,-1.1208887911537846
2011-04-19,130.759995,131.350006,130.440002,131.309998,104.953491,124258800,0.5744666529927
2011-04-20,132.880005,133.389999,132.789993,133.100006,106.384216,156133800,1.3631990573805597
2011-04-21,133.789993,133.839996,133.100006,133.779999,106.927681,135935400,0.5108511585967035
2011-04-25,133.679993,133.860001,133.199997,133.639999,106.815826,65757100,-0.10460808553400813
2011-04-26,134.050003,135.059998,133.910004,134.789993,107.734978,146600000,0.8605017013115557
2011-04-27,135.050003,135.869995,134.5,135.669998,108.438324,143031000,0.6528483256384998
2011-04-28,135.429993,136.289993,135.410004,136.110001,108.790009,124791100,0.3243179966521792
2011-04-29,136.160004,136.570007,135.979996,136.429993,109.045792,115094100,0.23511625961902816
2011-05-02,137.070007,137.179993,135.949997,136.220001,108.877953,126278700,-0.1539160722497157
2011-05-03,135.960007,136.190002,135.039993,135.729996,108.486313,138375000,-0.3597055135671101
2011-05-04,135.669998,135.729996,134.229996,134.830002,107.766953,182678500,-0.6630882551976858
2011-05-05,134.080002,134.949997,133.020004,133.610001,106.791847,226900000,-0.9048284031933251
2011-05-06,134.940002,135.630005,133.679993,134.199997,107.263397,222787200,0.441559925450119
2011-05-09,134.190002,135.110001,133.979996,134.720001,107.679047,114104500,0.38750404296816754
2011-05-10,135.169998,136.110001,135.0,135.869995,108.598221,114806900,0.8536238252554451
2011-05-11,135.669998,135.690002,133.820007,134.440002,107.455261,193564200,-1.052466596114865
2011-05-12,134.080002,135.360001,133.389999,135.080002,107.966759,171550700,0.4760101973974029
2011-05-13,135.149994,135.339996,133.559998,134.039993,107.135521,157444900,-0.7699017806026776
2011-05-16,133.559998,134.610001,132.970001,133.190002,106.456139,141675400,-0.6341332861955262
2011-05-17,132.690002,133.350006,132.119995,133.169998,106.440178,192686200,-0.014993029194854124
2011-05-18,133.240005,134.5,132.949997,134.360001,107.391296,135217900,0.8935704711053649
2011-05-19,134.800003,135.029999,133.940002,134.679993,107.647057,119489500,0.23815803470703667
2011-05-20,134.330002,134.679993,133.360001,133.610001,106.791847,182594900,-0.7944573905071972
2011-05-23,131.979996,132.720001,131.589996,132.059998,105.55294,168700000,-1.1601138427730362
2011-05-24,132.440002,132.729996,131.699997,131.949997,105.465012,147199600,-0.08330227466899487
2011-05-25,131.419998,132.940002,131.380005,132.389999,105.816711,151050100,0.33347457448731355
2011-05-26,132.029999,133.240005,131.779999,133.0,106.304283,164850000,0.4607703219957404
2011-05-27,133.369995,133.869995,132.960007,133.509995,106.711891,120921900,0.3834351622502341
2011-05-31,134.770004,134.919998,133.839996,134.899994,107.822929,164731200,1.0411566973356434
2011-06-01,134.509995,134.919998,131.759995,131.869995,105.401085,233094300,-2.2461307835553335
2011-06-02,131.960007,132.240005,130.960007,131.729996,105.289177,200466800,-0.10617348009273053
2011-06-03,130.149994,131.419998,130.080002,130.419998,104.242126,234690200,-0.9944526397048348
2011-06-06,130.089996,130.360001,128.869995,129.039993,103.13913,179951200,-1.0581096552079172
2011-06-07,129.699997,130.070007,128.850006,128.960007,103.075188,161660500,-0.06199586907510435
2011-06-08,128.759995,129.190002,128.179993,128.419998,102.64357,198696400,-0.4187409291943278
2011-06-09,128.770004,129.929993,128.460007,129.399994,103.426857,160964400,0.7631135588912263
2011-06-10,128.850006,128.929993,127.260002,127.599998,101.988167,238629400,-1.3910216763137195
2011-06-13,127.889999,128.240005,127.050003,127.699997,102.068092,207599800,0.07836693446994225
2011-06-14,128.869995,129.770004,128.820007,129.320007,103.362915,160570400,1.268587444546343
2011-06-15,128.240005,129.300003,126.68,127.019997,101.524567,300958000,-1.7785373022809914
2011-06-16,127.059998,127.970001,126.32,127.300003,101.74839,308032800,0.2204619104654748
2011-06-17,127.93,127.940002,126.620003,127.050003,102.051979,233284900,0.29837228874087796
2011-06-20,126.620003,127.970001,126.580002,127.699997,102.57412,159479000,0.511642209309815
2011-06-21,128.360001,129.699997,127.75,129.449997,103.97979,193157300,1.3703944035786009
2011-06-22,129.050003,129.809998,128.589996,128.669998,103.353249,176703000,-0.6025603629320586
2011-06-23,127.160004,128.639999,126.190002,128.300003,103.056038,334286500,-0.287568124733073
2011-06-24,128.270004,128.369995,126.620003,126.809998,101.859215,226129300,-1.1613322452780461
2011-06-27,126.889999,128.429993,126.639999,127.940002,102.766869,168904700,0.8910867809063694
2011-06-28,128.449997,129.630005,128.270004,129.610001,104.108307,165556300,1.3053214650336376
2011-06-29,130.199997,130.929993,129.630005,130.720001,104.999916,244295500,0.8564244541984456
2011-06-30,131.139999,132.179993,130.710007,131.970001,106.003983,223322700,0.9562550507183243
2011-07-01,132.089996,134.100006,131.779999,133.919998,107.570297,202385700,1.4775991954943724
2011-07-05,133.779999,134.080002,133.389999,133.809998,107.481926,165936000,-0.08215186019240317
2011-07-06,133.490005,134.139999,133.110001,133.970001,107.610481,143331600,0.11960615592243595
2011-07-07,135.160004,135.699997,134.880005,135.360001,108.726952,170464200,1.0375113925938262
2011-07-08,133.830002,135.360001,133.389999,134.399994,107.955818,194100500,-0.7092390486583389
2011-07-11,132.75,133.179993,131.660004,131.970001,106.003983,195918600,-1.8079942666915705
2011-07-12,131.690002,132.779999,131.360001,131.399994,105.546089,214675700,-0.43195924062590096
2011-07-13,132.089996,133.220001,131.520004,131.839996,105.899521,204062600,0.33486034712284507
2011-07-14,132.169998,132.779999,130.679993,130.929993,105.168564,226111800,-0.69023636093688
2011-07-15,131.660004,131.869995,130.770004,131.690002,105.779045,220012800,0.5804785924432565
2011-07-18,131.080002,131.279999,129.630005,130.610001,104.911552,196872100,-0.8200991037497052
2011-07-19,131.339996,132.889999,131.309998,132.729996,106.614403,166554900,1.623130120122518
2011-07-20,133.070007,133.149994,132.419998,132.649994,106.550171,137145400,-0.06024701934501664
2011-07-21,133.399994,134.820007,132.669998,134.490005,108.028099,245246300,1.3870723867726031
2011-07-22,134.520004,134.720001,133.759995,134.580002,108.100433,126019400,0.06695850493489974
2011-07-25,133.300003,134.490005,133.160004,133.830002,107.497955,136653800,-0.5573317176259529
2011-07-26,133.740005,133.960007,133.029999,133.330002,107.096336,131278200,-0.373606176973329
2011-07-27,132.589996,132.630005,130.429993,130.600006,104.903488,249020100,-2.047547172855657
2011-07-28,130.600006,131.770004,130.009995,130.220001,104.598259,207939900,-0.29096172664916375
2011-07-29,128.910004,130.550003,127.970001,129.330002,103.8834,307038400,-0.6834329814227602
2011-08-01,130.839996,130.960007,127.529999,128.779999,103.441612,325790900,-0.42527295024997747
2011-08-02,127.809998,128.5,125.489998,125.489998,100.798927,346653800,-2.5547600708310747
2011-08-03,125.660004,126.309998,123.529999,126.169998,101.345154,370830800,0.5418976334936376
2011-08-04,124.419998,124.620003,120.059998,120.260002,96.597977,520721800,-4.684167730407706
2011-08-05,121.760002,122.07,116.860001,120.080002,96.453384,655619200,-0.1496853293314837
2011-08-08,116.910004,120.120003,112.019997,112.260002,90.17205,702263900,-6.512300283834527
2011-08-09,114.07,117.639999,110.269997,117.480003,94.364944,717828700,4.649882086522372
2011-08-10,115.260002,116.279999,111.949997,112.290001,90.196152,662607400,-4.4177337719821015
2011-08-11,113.260002,118.919998,112.32,117.330002,94.244469,487979700,4.488347795591108
2011-08-12,118.400002,119.209999,117.279999,118.120003,94.879074,313731600,0.6733604706288032
2011-08-15,119.190002,120.739998,119.0,120.620003,96.887161,258810600,2.1164698550915517
2011-08-16,119.470001,120.690002,118.309998,119.589996,96.059814,294095200,-0.8539284167899175
2011-08-17,120.25,121.199997,118.720001,119.669998,96.124039,238201100,0.06685938409165537
2011-08-18,116.5,119.709999,113.389999,114.510002,91.97934,512956300,-4.3118236011701505
2011-08-19,112.959999,115.879997,112.5,112.639999,90.477264,428281300,-1.6330580323798638
2011-08-22,115.169998,115.230003,112.410004,112.730003,90.549538,275090600,0.0798808416664798
2011-08-23,113.150002,116.57,112.580002,116.440002,93.529587,331136600,3.291070353114356
2011-08-24,116.190002,118.239998,115.919998,118.080002,94.846893,246869700,1.4084377385307878
2011-08-25,118.730003,119.400002,115.870003,116.279999,93.401085,312365400,-1.524359896533456
2011-08-26,115.690002,118.510002,113.849998,117.970001,94.758553,314495900,1.4533749795304862
2011-08-29,119.559998,121.43,118.059998,121.360001,97.481544,190977200,2.8736097310392505
2011-08-30,120.830002,122.43,119.260002,121.68,97.738594,241315700,0.26369094030764817
2011-08-31,122.459999,123.510002,121.300003,122.220001,98.172333,301828400,0.443774544168285
2011-09-01,122.290001,123.400002,120.779999,120.940002,97.144196,254585900,-1.0472777498320207
